# Machine Learning Log for Input
# simt, id, type, lat, lon, alt, distflown, hdg, trk, tas, gs, gsnorth, gseast, cas, M, selspd, aptas, selalt
# simt
79.00000000,SURVEILLANCE_TURKISH,B738,52.467096130251726,9.694058451035495,0.0,364.7183000000012,272.9039571698295,272.9039571698295,38.15200000000027,38.15200000000027,1.9328534631128618,-38.103007512401874,38.15200000088373,0.11211482230792544,77.1666,0.0,3048.0
79.00000000,BACKGROUND1,M600,52.420805319592574,9.726039744460707,25.001220000000004,47.0898172574372,273.34605773137986,273.34605773137986,8.756052989618828,8.756052989618828,0.5110604679160261,-8.741125851693607,8.745547999997843,0.025738107101135017,8.745548,0.0,25.001220000000004
80.00000000,SURVEILLANCE_TURKISH,B738,52.46711398973978,9.693480496847368,0.0,403.9203000000015,272.9034999824333,272.9034999824333,40.1520000000003,40.1520000000003,2.0338573188865676,-40.100455463827785,40.152000001029926,0.11799209334524595,77.1666,0.0,3048.0
80.00000000,BACKGROUND1,M600,52.42080991559586,9.725910844100389,25.001220000000004,55.84587024705606,273.3459551000424,273.3459551000424,8.756052989618828,8.756052989618828,0.5110448103319664,-8.741126767119075,8.745547999997843,0.025738107101135017,8.745548,0.0,25.001220000000004
81.00000000,SURVEILLANCE_TURKISH,B738,52.46713275734752,9.69287305619957,0.0,445.1223000000017,272.90301940806853,272.90301940806853,42.15200000000033,42.15200000000033,2.1348121142968632,-42.09790590084832,42.15200000118946,0.12386936438256647,128.611,0.0,3048.0
81.00000000,BACKGROUND1,M600,52.42081451145827,9.725781943713123,25.001220000000004,64.60192323667492,273.3458523566134,273.3458523566134,8.756052989618828,8.756052989618828,0.5110291356454243,-8.74112768351626,8.745547999997843,0.025738107101135017,8.745548,0.0,25.001220000000004
82.00000000,SURVEILLANCE_TURKISH,B738,52.4671524326222,9.692236129016749,0.0,488.32430000000215,272.9025154464284,272.9025154464284,44.152000000000356,44.152000000000356,2.2357154031306274,-44.09535894667642,44.152000001367796,0.12974663541988699,128.611,0.0,3048.0
82.00000000,BACKGROUND1,M600,52.42081910717959,9.725653043298902,25.001220000000004,73.35797622629379,273.3457494364779,273.3457494364779,8.756052989618828,8.756052989618828,0.5110134339986225,-8.741128601461357,8.745547999997843,0.025738107101135017,8.745548,0.0,25.001220000000004
83.00000000,SURVEILLANCE_TURKISH,B738,52.467173015089045,9.69156971521991,0.0,533.5263000000023,272.9019880971914,272.9019880971914,46.152000000000385,46.152000000000385,2.3365647391148796,-46.09281472442272,46.1520000015611,0.1356239064572075,128.611,0.0,3048.0
83.00000000,BACKGROUND1,M600,52.4208237027595,9.725524142857683,25.001220000000004,82.11402921591265,273.34564618457,273.34564618457,8.756052989618828,8.756052989618828,0.510997681734486,-8.741129522337191,8.745547999997843,0.025738107101135017,8.745548,0.0,25.001220000000004
84.00000000,SURVEILLANCE_TURKISH,B738,52.4671945042513,9.69087381472644,0.0,580.7283000000028,272.9014373600487,272.9014373600487,48.15200000000041,48.15200000000041,2.4373576759367954,-48.0902733570895,48.15200000177284,0.14150117749452804,128.611,0.0,3048.0
84.00000000,BACKGROUND1,M600,52.42082829819722,9.725395242389402,25.001220000000004,90.87008220553152,273.34554204480855,273.34554204480855,8.756052989618828,8.756052989618828,0.5109817940164118,-8.741130451102798,8.745547999997843,0.025738107101135017,8.745548,0.0,25.001220000000004
85.00000000,SURVEILLANCE_TURKISH,B738,52.46721689959021,9.690148427450092,0.0,629.9303000000033,272.9008632346562,272.9008632346562,50.15200000000044,50.15200000000044,2.538091767203962,-50.08773496756762,50.152000002002104,0.14737844853184856,128.611,0.0,3048.0
85.00000000,BACKGROUND1,M600,52.42083616266596,9.72526734809566,25.001220000000004,99.62613519515038,292.7828965346878,292.7828965346878,8.756052989618828,8.756052989618828,3.3906973060649097,-8.072895127254966,8.745547999997843,0.025738107101135017,8.745548000000001,0.0,25.001220000000004
86.00000000,SURVEILLANCE_TURKISH,B738,52.467240200565,9.689393553300992,0.0,681.1323000000037,272.9002657206952,272.9002657206952,52.15200000000047,52.15200000000047,2.6387645664929162,-52.08519967862916,52.15200000225057,0.15325571956916906,128.611,0.0,3048.0
86.00000000,BACKGROUND1,M600,52.420906589590246,9.725203544914885,25.001220000000004,108.86343818476922,341.1967654677427,341.1967654677427,10.506052989618835,10.506052989618835,9.945356137499575,-3.3863019237773866,10.493449585212055,0.030882170011716743,18.001424447999998,0.0,25.001220000000004
87.00000000,SURVEILLANCE_TURKISH,B738,52.467264406612934,9.688609192185647,0.0,734.3343000000041,272.8996448177857,272.8996448177857,54.1520000000005,54.1520000000005,2.7393736272716036,-54.08266761292627,54.15200000251729,0.15913299060648958,128.611,0.0,3048.0
87.00000000,BACKGROUND1,M600,52.421011673422775,9.725144875053294,25.001220000000004,121.20699117438807,341.1967196094976,341.1967196094976,14.00605298961885,14.00605298961885,13.258561254085377,-4.514429512095314,13.989254706235593,0.0411702958328802,18.001424447999998,0.0,25.001220000000004
88.00000000,SURVEILLANCE_TURKISH,B738,52.46728951714922,9.68779534400693,0.0,789.5363000000045,272.89900052560074,272.89900052560074,56.15200000000053,56.15200000000053,2.839916503000213,-56.08013889298107,56.152000002804904,0.1650102616438101,128.611,0.0,3048.0
88.00000000,BACKGROUND1,M600,52.421146553610704,9.725069569011152,25.001220000000004,137.0505441640069,341.1966605437662,341.1966605437662,17.506052989618862,17.506052989618862,16.571763264129093,-5.64256622406906,17.485063109981745,0.05145842165404364,18.001424447999998,0.0,25.001220000000004
89.00000000,SURVEILLANCE_TURKISH,B738,52.467315531567095,9.686952008664118,0.0,846.7383000000052,272.89833284375345,272.89833284375345,58.152000000000555,58.152000000000555,2.940390747026005,-58.07761364118596,58.15200000311345,0.17088753268113063,128.611,0.0,3048.0
89.00000000,BACKGROUND1,M600,52.42129959508483,9.72498412260475,25.001220000000004,155.0273994629689,341.1965928377196,341.1965928377196,18.0,18.0,17.039341701461808,-5.801795789307361,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
90.00000000,SURVEILLANCE_TURKISH,B738,52.4673424492378,9.686079186052867,0.0,905.9403000000059,272.89764177186476,272.89764177186476,60.152000000000584,60.152000000000584,3.0407939126432466,-60.07509197979561,60.152000003444066,0.17676480371845116,128.611,0.0,3048.0
90.00000000,BACKGROUND1,M600,52.42145283353377,9.724898565593652,25.001220000000004,173.02739946296902,341.19652487728683,341.19652487728683,18.0,18.0,17.039334819746564,-5.801816000234094,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
91.00000000,SURVEILLANCE_TURKISH,B738,52.467370269510546,9.685176876065237,0.0,967.1423000000065,272.89692730955426,272.89692730955426,62.15200000000061,62.15200000000061,3.141123553084646,-62.07257403092233,62.15200000379668,0.18264207475577166,128.611,0.0,3048.0
91.00000000,BACKGROUND1,M600,52.421605618059715,9.724810925151825,25.001220000000004,191.02739946296913,339.3201068340313,339.3201068340313,18.0,18.0,16.840224329660014,-6.356637831961717,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
92.00000000,SURVEILLANCE_TURKISH,B738,52.46739899171255,9.684245078589665,0.0,1030.3443000000068,272.89618945640933,272.89618945640933,64.15200000000063,64.15200000000063,3.2413772214862306,-64.07005991653287,64.15200000417224,0.18851934579309215,128.611,0.0,3048.0
92.00000000,BACKGROUND1,M600,52.421757065796655,9.724717185436777,25.001220000000004,209.02739946296924,339.3200324851626,339.3200324851626,18.0,18.0,16.84021608106565,-6.356659684379677,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
93.00000000,SURVEILLANCE_TURKISH,B738,52.46742861514905,9.68328379351101,0.0,1095.5463000000075,272.895428212017,272.895428212017,66.15200000000051,66.15200000000051,3.341552470918376,-66.06754975844169,66.15200000457158,0.19439661683041223,128.611,0.0,3048.0
93.00000000,BACKGROUND1,M600,52.42190851345941,9.724623445077434,25.001220000000004,227.02739946296936,339.31995811611984,339.31995811611984,18.0,18.0,16.84020783020472,-6.356681542716425,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
94.00000000,SURVEILLANCE_TURKISH,B738,52.467459139103234,9.68229302071053,0.0,1162.7483000000077,272.89464357595057,272.89464357595057,68.1520000000004,68.1520000000004,3.441646854369394,-68.06504367830719,68.15200000499544,0.20027388786773234,128.611,0.0,3048.0
94.00000000,BACKGROUND1,M600,52.42205996104793,9.724529704073667,25.001220000000004,245.02739946296947,339.3198837050586,339.3198837050586,18.0,18.0,16.84019957465366,-6.356703413392408,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
95.00000000,SURVEILLANCE_TURKISH,B738,52.46749056283631,9.6812727600659,0.0,1231.950300000008,272.89383554777544,272.89383554777544,70.15200000000029,70.15200000000029,3.541657924750259,-70.06254179762603,70.15200000544446,0.20615115890505245,128.611,0.0,3048.0
95.00000000,BACKGROUND1,M600,52.42221140856216,9.724435962425135,25.001220000000004,263.02739946296936,339.31980915909276,339.31980915909276,18.0,18.0,16.840191304107098,-6.356725323708403,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
96.00000000,SURVEILLANCE_TURKISH,B738,52.46752288558746,9.680223011451195,0.0,1303.1523000000084,272.89300412704114,272.89300412704114,72.15200000000017,72.15200000000017,3.641583234882771,-72.0600442377289,72.15200000591925,0.21202842994237256,128.611,0.0,3048.0
96.00000000,BACKGROUND1,M600,52.42236286799889,9.724342272280177,25.001220000000004,281.0273994629689,339.34379589760954,339.34379589760954,18.0,18.0,16.842851055846086,-6.349674661790503,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
97.00000000,SURVEILLANCE_TURKISH,B738,52.46755610657389,9.679143774736938,0.0,1376.3543000000084,272.89214931327194,272.89214931327194,74.15200000000006,74.15200000000006,3.7414203374843638,-74.05755111977622,74.1520000064203,0.21790570097969264,128.611,0.0,3048.0
97.00000000,BACKGROUND1,M600,52.42251433935863,9.724248633640867,25.001220000000004,299.02739946296845,339.34372162530275,339.34372162530275,18.0,18.0,16.842842824772184,-6.349696495110622,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
98.00000000,SURVEILLANCE_TURKISH,B738,52.46759022499074,9.678035049790049,0.25146,1451.5563000000084,272.8912711059986,272.8912711059986,76.15199999999994,76.15199999999994,3.8411667852058664,-76.05506256475122,76.15124551455557,0.2237835009260397,128.611,0.0,3048.0
98.00000000,BACKGROUND1,M600,52.42266581064433,9.724154994357823,25.001220000000004,317.027399462968,339.34364732944346,339.34364732944346,18.0,18.0,16.842834591059816,-6.349718335343615,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
99.00000000,SURVEILLANCE_TURKISH,B738,52.46762524001119,9.676896836473897,1.88976,1528.7583000000081,272.8903695047201,272.8903695047201,78.15199999999983,78.15199999999983,3.9408201305800694,-78.05257869345759,78.14545901123631,0.2296648323020779,128.611,0.0,3048.0
99.00000000,BACKGROUND1,M600,52.42281728185597,9.724061354430885,25.001220000000004,335.02739946296754,339.3435729843433,339.3435729843433,18.0,18.0,16.842826351862062,-6.3497401900409205,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
100.00000000,SURVEILLANCE_TURKISH,B738,52.46766115078643,9.675729134648288,5.05206,1607.9603000000081,272.8894445089075,272.8894445089075,80.15199999999972,80.15199999999972,4.040377926021271,-80.05009962651437,80.13362198234299,0.23555042021105768,128.611,0.0,3048.0
100.00000000,BACKGROUND1,M600,52.42296875299343,9.723967713859604,25.001220000000004,353.0273994629671,339.3434984310581,339.3434984310581,18.0,18.0,16.842818089563988,-6.349762105926178,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
101.00000000,SURVEILLANCE_TURKISH,B738,52.46769795644554,9.674531944169468,9.73836,1689.162300000008,272.88849611806125,272.88849611806125,82.1519999999996,82.1519999999996,4.139837723902498,-82.04762548434714,82.11532029961914,0.24144056908442327,128.611,0.0,3048.0
101.00000000,BACKGROUND1,M600,52.42311612633988,9.72385894378777,25.001220000000004,371.0273994629666,329.8073641751904,329.8073641751904,18.0,18.0,15.5581100553177,-9.052359444179302,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
102.00000000,SURVEILLANCE_TURKISH,B738,52.467735656095726,9.67330526489013,16.5354,1772.3643000000072,272.88752433159266,272.88752433159266,84.15199999999949,84.15199999999949,4.239197076386185,-84.0451563871915,84.08795288854463,0.24733712584368694,128.611,0.0,3048.0
102.00000000,BACKGROUND1,M600,52.423248616495286,9.723706641014317,25.001220000000004,389.0273994629662,323.7871524057341,323.7871524057341,18.0,18.0,14.522901456292109,-10.634158795637225,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
103.00000000,SURVEILLANCE_TURKISH,B738,52.467774248142156,9.672049118793238,24.1554,1857.564798732831,272.8865291489562,272.8865291489562,86.12197465648688,86.12197465648688,4.336941515483255,-86.01270520698583,86.02560318260446,0.25314898411947334,128.611,0.0,3048.0
103.00000000,BACKGROUND1,M600,52.42337922397681,9.723549816023278,25.001220000000004,407.0273994629657,323.78702792613814,323.78702792613814,18.0,18.0,14.522878352709863,-10.634190347759965,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
104.00000000,SURVEILLANCE_TURKISH,B738,52.467813576682396,9.670768552391543,31.7754,1944.4214973203962,272.8855142570978,272.8855142570978,87.52126854542968,87.52126854542968,4.405859021891406,-87.41030176175138,87.39203451546236,0.2572842269771935,128.611,0.0,3048.0
104.00000000,BACKGROUND1,M600,52.423509831250534,9.723392990102255,25.001220000000004,425.02739946296526,323.78690340417035,323.78690340417035,18.0,18.0,14.522855241194772,-10.634221910572563,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
105.00000000,SURVEILLANCE_TURKISH,B738,52.46785352371254,9.669467384107499,39.3954,2032.6753963301599,272.88448301634844,272.88448301634844,88.91654885287464,88.91654885287464,4.474499703884231,-88.80389356500979,88.75350608544906,0.2614083834619641,128.611,0.0,3048.0
105.00000000,BACKGROUND1,M600,52.42364043831635,9.723236163251046,25.001220000000004,443.0273994629648,323.78677881939694,323.78677881939694,18.0,18.0,14.522832117954186,-10.63425348925435,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
106.00000000,SURVEILLANCE_TURKISH,B738,52.4678940866022,9.668145677455577,47.0154,2122.3221802465832,272.8834354764477,272.8834354764477,90.30724231497673,90.30724231497673,4.542833825602484,-90.19290812125357,90.1094529967653,0.26551976530446386,128.611,0.0,3048.0
106.00000000,BACKGROUND1,M600,52.42377104517413,9.723079335469329,25.001220000000004,461.02739946296435,323.7866541242689,323.7866541242689,18.0,18.0,14.522808974162757,-10.634285095857534,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
107.00000000,SURVEILLANCE_TURKISH,B738,52.467935262463534,9.666803504084754,54.6354,2213.356981737751,272.8823716936246,272.8823716936246,91.69281640804178,91.69281640804178,4.610833764394089,-91.57681362023895,91.45935177905075,0.26961680344761424,128.611,0.0,3048.0
107.00000000,BACKGROUND1,M600,52.423901651823584,9.722922506756472,25.001220000000004,479.0273994629639,323.78652918407454,323.78652918407454,18.0,18.0,14.522785784817284,-10.634316764527426,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
108.00000000,SURVEILLANCE_TURKISH,B738,52.4679770481697,9.665440943197153,62.2554,2305.7744210940386,272.88129173008684,272.88129173008684,93.072776875165,93.072776875165,4.678473884187352,-92.95511646686926,92.80271784260417,0.27369804082436705,128.611,0.0,3048.0
108.00000000,BACKGROUND1,M600,52.42403225826379,9.722765677110434,25.001220000000004,497.02739946296344,323.7864030489557,323.7864030489557,18.0,18.0,14.522762373619525,-10.634348736024272,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
109.00000000,SURVEILLANCE_TURKISH,B738,52.468019440372146,9.664058081002143,69.8754,2399.5686432591224,272.8801956536324,272.8801956536324,94.44666537806351,94.44666537806351,4.745730415374101,-94.32735893610347,94.13910306412383,0.2777621254999624,128.611,0.0,3048.0
109.00000000,BACKGROUND1,M600,52.42416431552615,9.722612163084582,25.001220000000004,515.027399462963,324.9155857150962,324.9155857150962,18.0,18.0,14.729509822636293,-10.346088168233486,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
110.00000000,SURVEILLANCE_TURKISH,B738,52.46806243551686,9.662655010204132,77.4954,2494.733352578856,272.87908353720184,272.87908353720184,95.81405727461755,95.81405727461755,4.8125813409437725,-95.69311695341779,95.46809350316906,0.2818078041803913,128.611,0.0,3048.0
110.00000000,BACKGROUND1,M600,52.424296781087214,9.722459583177862,25.001220000000004,533.0273994629625,324.9154646377065,324.9154646377065,18.0,18.0,14.72948795925921,-10.346119294597276,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
111.00000000,SURVEILLANCE_TURKISH,B738,52.468106029859605,9.661231829522128,85.1154,2591.261845393047,272.8779554585411,272.8779554585411,97.17455952079112,97.17455952079112,4.879006289078428,-97.05199799947918,96.78930724767358,0.2858339160833712,128.611,0.0,3048.0
111.00000000,BACKGROUND1,M600,52.424429246451616,9.722307002353583,25.001220000000004,551.0273994629621,324.9153435327446,324.9153435327446,18.0,18.0,14.729466090837503,-10.346150428003073,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
112.00000000,SURVEILLANCE_TURKISH,B738,52.46815021948023,9.659788643239294,92.7354,2689.1470405931186,272.87681149980517,272.87681149980517,98.52780869421315,98.52780869421315,4.944986431792666,-98.40363913632896,98.10239238548837,0.289839387164055,128.611,0.0,3048.0
112.00000000,BACKGROUND1,M600,52.424561711619326,9.72215442061161,25.001220000000004,569.0273994629616,324.9152223872962,324.9152223872962,18.0,18.0,14.729444215039138,-10.346181571770815,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
113.00000000,SURVEILLANCE_TURKISH,B738,52.46819500029616,9.65832556078073,100.3554,2788.381508265351,272.87565174721374,272.87565174721374,99.87346913567134,99.87346913567134,5.0105043896144075,-99.74770515132442,99.40702509789831,0.29382322468465877,128.611,0.0,3048.0
113.00000000,BACKGROUND1,M600,52.42469417659026,9.722001837951748,25.001220000000004,587.0273994629612,324.91510118233043,324.91510118233043,18.0,18.0,14.729422328427564,-10.346212730792825,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
114.00000000,SURVEILLANCE_TURKISH,B738,52.46824036807492,9.656842696317769,107.9754,2888.9574965353077,272.87447629078997,272.87447629078997,101.21123120405004,101.21123120405004,5.075544142139215,-101.0838868143725,100.70290787035349,0.29778451211506934,128.611,0.0,3048.0
114.00000000,BACKGROUND1,M600,52.42482664136428,9.721849254373685,25.001220000000004,605.0273994629607,324.91497986835424,324.91497986835424,18.0,18.0,14.729400422065392,-10.34624391779257,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
115.00000000,SURVEILLANCE_TURKISH,B738,52.46828631844601,9.655340168397158,115.5954,2990.8669567242687,272.8732852240098,272.8732852240098,102.5408096397553,102.5408096397553,5.140090943910779,-102.41189924351984,101.98976781519129,0.3017224043500431,128.611,0.0,3048.0
115.00000000,BACKGROUND1,M600,52.4249591059411,9.721696669876788,25.001220000000004,623.0273994629603,324.91485830953707,324.91485830953707,18.0,18.0,14.729378471424656,-10.346275167688699,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
116.00000000,SURVEILLANCE_TURKISH,B738,52.46833284691199,9.653818099593574,123.2154,3094.1015669234152,272.872078643549,272.872078643549,103.86194203137003,103.86194203137003,5.204131245685816,-103.7314803736327,103.26735510082456,0.3056361232277173,128.611,0.0,3048.0
116.00000000,BACKGROUND1,M600,52.425091570319765,9.72154408445877,25.001220000000004,641.0273994629598,324.9147352813839,324.9147352813839,18.0,18.0,14.729356255389161,-10.346306795268939,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
117.00000000,SURVEILLANCE_TURKISH,B738,52.468379948858875,9.652276616183954,130.8354,3198.65275408616,272.8708566490172,272.8708566490172,105.17438738013367,105.17438738013367,5.267652620619508,-105.04238952277744,104.53544148177052,0.3095249533337057,128.611,0.0,3048.0
117.00000000,BACKGROUND1,M600,52.4252240324731,9.721391493387133,25.001220000000004,659.0273994629594,324.91314642454387,324.91314642454387,18.0,18.0,14.729069338535103,-10.346715247875775,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
118.00000000,SURVEILLANCE_TURKISH,B738,52.46842761956587,9.65071584784232,138.4554,3304.511714733584,272.869619342742,272.869619342742,106.47792475680531,106.47792475680531,5.3306436952098935,-106.34440605086199,105.79381892382243,0.31338823807493704,128.611,0.0,3048.0
118.00000000,BACKGROUND1,M600,52.42535649407277,9.721238900564448,25.001220000000004,677.0273994629589,324.91302533293924,324.91302533293924,18.0,18.0,14.729047471265872,-10.346746376962974,17.978418881235378,0.05291036136598326,18.001424447999998,0.0,25.001220000000004
119.00000000,SURVEILLANCE_TURKISH,B738,52.46847585421472,9.649135927353683,146.0754,3411.6694343625354,272.8683668294418,272.8683668294418,107.77235204552085,107.77235204552085,5.393094084432141,-107.6373281051706,107.04229831879951,0.3172253760075334,128.611,0.0,3048.0
