,origin_lat,origin_lon,origin_alt,destination_lat,destination_lon,destination_alt,departure,departure_s,drone,purpose
48,52.382626603926305,9.715674131400942,,52.341991821202235,9.779281479297016,,00:21:33.90,1293.9039837124512,M600,background
49,52.34111186651655,9.722441211698396,,52.37418617124096,9.839112933804023,,00:22:00.31,1320.310187461685,M600,background
50,52.3500445213594,9.770733456846902,,52.299209229175574,9.761298942795971,,00:22:26.71,1346.7163912109188,M600,background
51,52.30292063176331,9.800477235781738,,52.39638965811234,9.665729827006235,,00:22:53.12,1373.1225949601524,W178,background
52,52.37190811189003,9.70129904346169,,52.386945156807855,9.78983006001167,,00:23:19.52,1399.5287987093861,Amzn,background
53,52.40169689946271,9.828891522925751,,52.34258254365186,9.78934546464403,,00:23:45.93,1425.93500245862,M600,background
54,52.37474832071121,9.654482290432881,,52.34246290285182,9.701270663090792,,00:24:12.34,1452.3412062078535,W178,background
55,52.41688060257383,9.795747376216902,,52.36234674459186,9.725198499019351,,00:24:38.74,1478.7474099570873,W178,background
56,52.35145862927181,9.722572279980326,,52.3443860401263,9.685731899690435,,00:25:05.15,1505.153613706321,M600,background
57,52.33116151153016,9.648708963122719,,52.404045079878784,9.739677418524813,,00:25:31.55,1531.5598174555546,W178,background
58,52.30801669673024,9.776593052192375,,52.354864020064,9.655935268532835,,00:25:57.96,1557.9660212047884,M600,background
59,52.32398400335591,9.675746267152796,,52.38477730733383,9.683404501577654,,00:26:24.37,1584.372224954022,Amzn,background
60,52.39782471131468,9.68762283222786,,52.39238902908968,9.79952112399398,,00:26:50.77,1610.7784287032557,M600,background
61,52.3507889295971,9.711737165160136,,52.304283752685855,9.83148280534113,,00:27:17.18,1637.1846324524895,M600,background
62,52.34194821474389,9.811743636743781,,52.33976490231651,9.788629620668386,,00:27:43.59,1663.590836201723,W178,background
63,52.33269350212596,9.830526309806631,,52.41391806600088,9.688914000864731,,00:28:09.99,1689.9970399509568,Amzn,background
64,52.35653713851799,9.790272607397444,,52.37275882535566,9.679751207184363,,00:28:36.40,1716.4032437001906,Amzn,background
65,52.380265205922356,9.786820295387304,,52.33062234245847,9.709282354990812,,00:29:02.80,1742.8094474494242,M600,background
66,52.36385400858935,9.733178820568881,,52.3196900958117,9.82177581142382,,00:29:29.21,1769.215651198658,Amzn,background
67,52.39261542331324,9.770429374211105,,52.42119755971452,9.799076745182749,,00:29:55.62,1795.6218549478917,M600,background
68,52.37597490707332,9.770060942745268,,52.43186346564602,9.665707844455074,,00:30:22.02,1822.0280586971253,M600,background
69,52.30871818459589,9.804109390359894,,52.312029842940255,9.705058232801337,,00:30:48.43,1848.434262446359,M600,background
70,52.37354402763389,9.801952892787217,,52.29937672093903,9.740440648183203,,00:31:14.84,1874.8404661955926,M600,background
71,52.31778663363201,9.755734511401235,,52.315455224070746,9.831783033716981,,00:31:41.24,1901.2466699448264,Amzn,background
72,52.3738851212257,9.7762867910738,,52.39422485187943,9.668068253434194,,00:32:07.65,1927.6528736940602,M600,background
73,52.3152206108632,9.737504692030875,,52.33372032499594,9.653043374275777,,00:32:34.05,1954.0590774432937,M600,background
74,52.399574343392466,9.801615573353544,,52.32229110431704,9.708279012829193,,00:33:00.46,1980.4652811925275,M600,background
75,52.35782921759,9.751605467325065,,52.298366860127466,9.780456718267315,,00:33:26.87,2006.8714849417613,Amzn,background
76,52.392205429095995,9.682562315197911,,52.36771864761307,9.714864794194051,,00:33:53.27,2033.2776886909949,W178,background
77,52.40341597966941,9.698239752741022,,52.372794939153536,9.654708380199951,,00:34:19.68,2059.6838924402286,W178,background
78,52.36912711927935,9.805805076740405,,52.36039211696073,9.663046346931566,,00:34:46.09,2086.090096189462,M600,background
79,52.3908201647862,9.787791518618462,,52.340550073380896,9.70687319643533,,00:35:12.49,2112.496299938696,Amzn,background
80,52.37912812693452,9.779097647350081,,52.30342296222443,9.784137936281814,,00:35:38.90,2138.9025036879298,Amzn,background
81,52.34759160388832,9.797851613402205,,52.29895196086647,9.715109399953532,,00:36:05.30,2165.3087074371633,M600,background
82,52.436991281282026,9.711633189793014,,52.39356363040121,9.64330213131585,,00:36:31.71,2191.7149111863973,W178,background
83,52.307800892053045,9.842165538146977,,52.315450809535434,9.693640459578992,,00:36:58.12,2218.121114935631,M600,background
84,52.380855166540094,9.78510260356754,,52.40584928663101,9.645548184010956,,00:37:24.52,2244.5273186848644,W178,background
85,52.35715111360144,9.772111114914678,,52.41394632480528,9.712734707523495,,00:37:50.93,2270.9335224340984,W178,background
86,52.393664628787704,9.788656300640445,,52.347693813861596,9.711162554993445,,00:38:17.33,2297.339726183332,M600,background
87,52.41805152633703,9.739466208196038,,52.38511907945332,9.778416615449915,,00:38:43.74,2323.7459299325656,Amzn,background
88,52.41637300799208,9.770499459653534,,52.3878539295624,9.697118908573687,,00:39:10.15,2350.1521336817996,W178,background
89,52.429819815996744,9.656025652822535,,52.3311489658503,9.786095694979961,,00:39:36.55,2376.558337431033,W178,background
90,52.38753161415863,9.705435390342112,,52.35757481667485,9.821765480839021,,00:40:02.96,2402.9645411802667,W178,background
91,52.38570567683959,9.662534402874568,,52.391841350966864,9.723700421019002,,00:40:29.37,2429.3707449295002,Amzn,background
92,52.417975441742996,9.759479176092514,,52.37992466498191,9.671690016912557,,00:40:55.77,2455.7769486787342,Amzn,background
93,52.380354297630106,9.725989960337955,,52.42358379678472,9.659127477270772,,00:41:22.18,2482.183152427968,Amzn,background
94,52.345951051227175,9.66345692488377,,52.306239254533764,9.701201449203804,,00:41:48.58,2508.5893561772014,Amzn,background
95,52.432892012438586,9.739538962242774,,52.31650963533439,9.772898361272382,,00:42:14.99,2534.9955599264354,M600,background
96,52.349460148353856,9.827467570285988,,52.34095265680042,9.7930116402344,,00:42:41.40,2561.401763675669,W178,background
97,52.406817229797014,9.826661227270584,,52.35353374898076,9.749851506067431,,00:43:07.80,2587.8079674249025,W178,background
98,52.33421002160601,9.800319932300487,,52.413182279763646,9.809674323299948,,00:43:34.21,2614.2141711741365,Amzn,background
99,52.3519671995378,9.793063646836108,,52.35733855797508,9.714407204064198,,00:44:00.62,2640.62037492337,W178,background
100,52.30585180118744,9.809506619958045,,52.397970856294094,9.661310642792294,,00:44:27.02,2667.0265786726036,Amzn,background
101,52.43053080440082,9.753720511218035,,52.315824906673626,9.663714704216233,,00:44:53.43,2693.4327824218376,M600,background
102,52.34248178463109,9.82438453767996,,52.33544075211439,9.77313688288929,,00:45:19.83,2719.838986171071,Amzn,background
103,52.30878431633116,9.680434733717894,,52.36907271661366,9.643207947381546,,00:45:46.24,2746.2451899203047,Amzn,background
104,52.41880284788182,9.727400960403893,,52.412383434455414,9.660846570232021,,00:46:12.65,2772.6513936695387,M600,background
105,52.32209194146749,9.840157276106979,,52.31058254278819,9.81319274456899,,00:46:39.05,2799.0575974187723,Amzn,background
106,52.39626734280377,9.70518518648149,,52.362521150822914,9.699542278008066,,00:47:05.46,2825.463801168006,M600,background
107,52.38536126442598,9.72627276298452,,52.40155524851347,9.820434714477184,,00:47:31.87,2851.87000491724,Amzn,background
108,52.333842352558186,9.716078174009905,,52.40409419261249,9.832007447286552,,00:47:58.27,2878.2762086664734,W178,background
109,52.332689862373755,9.79137654548773,,52.3115210241216,9.716672121460006,,00:48:24.68,2904.682412415707,M600,background
110,52.315028547026635,9.826310334346884,,52.400468672286365,9.781893149174751,,00:48:51.08,2931.088616164941,M600,background
111,52.353271829838604,9.78513671985739,,52.427182022523404,9.83702267263196,,00:49:17.49,2957.4948199141745,Amzn,background
112,52.30362874268342,9.744167419164121,,52.39513025804869,9.754831729791874,,00:49:43.90,2983.901023663408,W178,background
113,52.350648791824035,9.68842944463647,,52.43330277828099,9.830174406566748,,00:50:10.30,3010.307227412642,Amzn,background
114,52.30578321337275,9.709015128152206,,52.38743296460902,9.650214437808,,00:50:36.71,3036.7134311618756,W178,background
115,52.3998781016709,9.821069714348875,,52.30671203073633,9.682068508991174,,00:51:03.11,3063.119634911109,M600,background
116,52.36912629516402,9.806239553739907,,52.30956959738858,9.80117340501692,,00:51:29.52,3089.5258386603427,M600,background
117,52.35382470237007,9.779362244833035,,52.40199874013305,9.74373186550085,,00:51:55.93,3115.9320424095768,M600,background
118,52.42262119865004,9.822829894510447,,52.40149875936181,9.671884626314876,,00:52:22.33,3142.3382461588103,Amzn,background
119,52.35149009550869,9.834119863742794,,52.420532818983666,9.761176606251677,,00:52:48.74,3168.744449908044,W178,background
120,52.3199259269618,9.746317639483198,,52.31604923330086,9.818154490286867,,00:53:15.15,3195.150653657278,Amzn,background
121,52.402541459037934,9.646630924771518,,52.34503552242835,9.679126089622814,,00:53:41.55,3221.5568574065114,Amzn,background
122,52.32836223242488,9.720065409301485,,52.399829771589864,9.78318076114182,,00:54:07.96,3247.963061155745,M600,background
123,52.41149186846657,9.73305801723645,,52.33349340698793,9.812438279294335,,00:54:34.36,3274.369264904979,M600,background
124,52.4167036487872,9.8260249957556,,52.355158865090566,9.76432380183796,,00:55:00.77,3300.7754686542125,M600,background
125,52.34645014144086,9.807936974871676,,52.3468334393699,9.710311927197635,,00:55:27.18,3327.181672403446,Amzn,background
126,52.36040104590516,9.831886605421838,,52.40358577240502,9.772480434729209,,00:55:53.58,3353.58787615268,M600,background
127,52.324399480825754,9.711334962331565,,52.33267672527342,9.672062751991064,,00:56:19.99,3379.9940799019137,M600,background
128,52.41287294692301,9.748937607677291,,52.360021090938325,9.725772812574046,,00:56:46.40,3406.400283651147,M600,background
129,52.34352512574252,9.786239346436092,,52.32045476535807,9.684904562299085,,00:57:12.80,3432.8064874003812,W178,background
130,52.34628661329949,9.748045907630566,,52.42843209009672,9.822840022242543,,00:57:39.21,3459.212691149615,Amzn,background
131,52.36659370853139,9.694278725805109,,52.42089731951669,9.712410308949575,,00:58:05.61,3485.6188948988483,Amzn,background
132,52.40002042126513,9.82224346383995,,52.42359006712866,9.766025260381848,,00:58:32.02,3512.0250986480823,M600,background
133,52.41990215226446,9.686660692982125,,52.42710727147616,9.776233105688206,,00:58:58.43,3538.431302397316,M600,background
134,52.32143996301816,9.792487887697225,,52.43396411528938,9.84231420458163,,00:59:24.83,3564.8375061465495,Amzn,background
135,52.323180557525625,9.769955734545555,,52.387857343149,9.830264427523302,,00:59:51.24,3591.2437098957835,M600,background
136,52.40996702944642,9.800545422724584,,52.351317383551326,9.645112287178382,,01:00:17.64,3617.649913645017,M600,background
137,52.374742224311476,9.832109750945095,,52.33715675398791,9.706687615567446,,01:00:44.05,3644.0561173942506,Amzn,background
138,52.434021207124815,9.809428069375858,,52.40109609745312,9.692804066354501,,01:01:10.46,3670.4623211434846,Amzn,background
139,52.316103248438694,9.810338001525581,,52.33263478162171,9.841141855197119,,01:01:36.86,3696.868524892718,W178,background
140,52.393622462874184,9.726917201936319,,52.34260120816856,9.644557119584977,,01:02:03.27,3723.2747286419517,M600,background
141,52.30382331718403,9.68155141622589,,52.37800308486432,9.650369027543258,,01:02:29.68,3749.6809323911853,M600,background
142,52.34698560636325,9.647600706412634,,52.363181629193804,9.755153707787134,,01:02:56.08,3776.0871361404193,Amzn,background
143,52.42269288880062,9.805604152274555,,52.37502493093022,9.701535546360722,,01:03:22.49,3802.493339889653,Amzn,background
144,52.39850882528394,9.722685889595537,,52.3371873302426,9.761500894705495,,01:03:48.89,3828.8995436388864,M600,background
145,52.3658174009393,9.731551025096834,,52.36230721234733,9.828986316372134,,01:04:15.30,3855.3057473881204,W178,background
146,52.32516367583089,9.667744739360353,,52.31942723997351,9.817644527876213,,01:04:41.71,3881.711951137354,M600,background
147,52.377242611165435,9.768918966506298,,52.40728629836459,9.802859412358062,,01:05:08.11,3908.1181548865875,W178,background
148,52.37029028410656,9.838759616385303,,52.34672850884325,9.715983929951074,,01:05:34.52,3934.5243586358215,M600,background
149,52.396865340948246,9.769578888108576,,52.385225607586776,9.6576990822125,,01:06:00.93,3960.930562385055,M600,background
150,52.34873479837852,9.729635494263459,,52.355015684193134,9.75210978070724,,01:06:27.33,3987.3367661342886,Amzn,background
151,52.3122922046643,9.813608517474332,,52.40553120614501,9.7545262576074,,01:06:53.74,4013.7429698835226,M600,background
152,52.374878349339326,9.773995880911405,,52.43188811803422,9.823546047075029,,01:07:20.14,4040.149173632756,M600,background
153,52.327817157302675,9.733342484026899,,52.31416683870281,9.653776631238738,,01:07:46.55,4066.5553773819897,Amzn,background
154,52.31387415282461,9.727136045848187,,52.328131888145585,9.706332230997806,,01:08:12.96,4092.9615811312237,W178,background
155,52.36957058667532,9.797272884941433,,52.37772585748248,9.661955601997304,,01:08:39.36,4119.367784880457,M600,background
156,52.31967991403286,9.68315277887486,,52.34397003595752,9.785338323562291,,01:09:05.77,4145.773988629691,Amzn,background
157,52.35954313848527,9.806459677791356,,52.331020813568436,9.657041576892032,,01:09:32.18,4172.180192378924,W178,background
158,52.325551493872275,9.767218969314143,,52.36325311045835,9.842421051401166,,01:09:58.58,4198.586396128158,M600,background
159,52.30831363917318,9.82462272156894,,52.40938225363465,9.713114796912956,,01:10:24.99,4224.992599877392,Amzn,background
160,52.32459714605432,9.811978527994336,,52.4199664847128,9.743752658933314,,01:10:51.39,4251.3988036266255,Amzn,background
161,52.35149326317473,9.65559759193167,,52.33106597084279,9.77160501058528,,01:11:17.80,4277.8050073758595,M600,background
162,52.42955295349765,9.7111261682118,,52.3183080381788,9.776290943781893,,01:11:44.21,4304.2112111250935,M600,background
163,52.37212689625947,9.736901872564104,,52.39572218115061,9.659060585853732,,01:12:10.61,4330.617414874327,M600,background
164,52.36595944534475,9.801605884913599,,52.42813281640127,9.70628082525896,,01:12:37.02,4357.023618623561,M600,background
165,52.421127532050114,9.838830785996684,,52.30395008451117,9.717533817148498,,01:13:03.42,4383.429822372795,Amzn,background
166,52.301454255718255,9.672261882298358,,52.39138270565947,9.813892597041761,,01:13:29.83,4409.836026122028,M600,background
167,52.34299963840417,9.756915800212715,,52.306798269984704,9.843553337852201,,01:13:56.24,4436.242229871262,M600,background
168,52.39953195837366,9.65147039855884,,52.411403393456546,9.819048839379136,,01:14:22.64,4462.648433620496,Amzn,background
169,52.37539176739105,9.725375117343956,,52.37153813627764,9.811955537528005,,01:14:49.05,4489.054637369729,M600,background
170,52.396876452799795,9.71075519794947,,52.3430707208321,9.708622523738212,,01:15:15.46,4515.460841118963,M600,background
171,52.34374970605857,9.755971250165212,,52.36141638083447,9.693470855714216,,01:15:41.86,4541.867044868197,W178,background
172,52.40802193803627,9.710660909953788,,52.369624924465555,9.795067451474727,,01:16:08.27,4568.27324861743,M600,background
173,52.33642103271717,9.80315480162645,,52.35095799364547,9.766080671554546,,01:16:34.67,4594.679452366664,Amzn,background
174,52.425829092558985,9.82793837344414,,52.351969202048785,9.809940369607984,,01:17:01.08,4621.085656115898,Amzn,background
175,52.33720739692842,9.701819417438672,,52.40778438432754,9.782313939118646,,01:17:27.49,4647.491859865131,Amzn,background
176,52.38780012721717,9.74446578675169,,52.33342301147097,9.688061487912616,,01:17:53.89,4673.898063614365,M600,background
177,52.3738149027095,9.685795178221444,,52.347559346652595,9.769125883597665,,01:18:20.30,4700.304267363599,M600,background
178,52.35248931859323,9.744511800871917,,52.417928664419804,9.728071280808534,,01:18:46.71,4726.710471112832,W178,background
179,52.3851152430783,9.675487580019292,,52.43396291753223,9.658615664524765,,01:19:13.11,4753.116674862066,Amzn,background
180,52.386632768755085,9.65871708554936,,52.4163462155326,9.696893427701465,,01:19:39.52,4779.522878611299,Amzn,background
181,52.31494132260959,9.686204398227634,,52.303877826816574,9.812930658626742,,01:20:05.92,4805.929082360533,M600,background
182,52.37565835030751,9.662579285615845,,52.378972854217565,9.813568305158235,,01:20:32.33,4832.335286109767,W178,background
183,52.38565606034679,9.672337397504098,,52.400764297122215,9.744323445373453,,01:20:58.74,4858.7414898590005,M600,background
184,52.420324508435655,9.715390612418714,,52.378717084716925,9.698626992287657,,01:21:25.14,4885.1476936082345,M600,background
185,52.39592225377283,9.761261009485722,,52.361563423428805,9.662454780513196,,01:21:51.55,4911.5538973574685,Amzn,background
186,52.41699842814796,9.824592038892646,,52.355875814201035,9.76491739429571,,01:22:17.96,4937.960101106702,M600,background
187,52.315466878409225,9.750911006989343,,52.3795369304382,9.64682506441852,,01:22:44.36,4964.366304855936,M600,background
188,52.390077832758145,9.678428647897412,,52.332765638824846,9.838229161804154,,01:23:10.77,4990.77250860517,Amzn,background
189,52.38962934542372,9.822846408303182,,52.38278792239124,9.725140161492796,,01:23:37.17,5017.178712354403,Amzn,background
190,52.30598940911065,9.659759626286323,,52.41570742513374,9.766911603037384,,01:24:03.58,5043.584916103637,M600,background
191,52.4291015848834,9.714714818056922,,52.309014199830585,9.679997997973176,,01:24:29.99,5069.991119852871,M600,background
192,52.40955299492049,9.70612433637376,,52.38643625942977,9.805493376054962,,01:24:56.39,5096.397323602104,Amzn,background
193,52.30096513956458,9.72859135845823,,52.356788876834706,9.822777772807093,,01:25:22.80,5122.803527351338,Amzn,background
194,52.30486285786835,9.763910668793253,,52.420545092280065,9.724207023127537,,01:25:49.20,5149.209731100572,M600,background
195,52.377636170825404,9.644526295199025,,52.39791588977109,9.768624743896359,,01:26:15.61,5175.615934849805,M600,background
196,52.35263553957241,9.753712360428294,,52.3013239051489,9.67794973383879,,01:26:42.02,5202.022138599039,M600,background
197,52.3100631040661,9.722931016238377,,52.42299815335718,9.72926208168836,,01:27:08.42,5228.428342348273,Amzn,background
198,52.379713567322014,9.764800398421425,,52.38475608366167,9.731176470851203,,01:27:34.83,5254.834546097506,M600,background
199,52.30226405265708,9.792957366746434,,52.332306896845004,9.7498491211117,,01:28:01.24,5281.24074984674,M600,background
200,52.427964813339834,9.654765666810642,,52.332077902355735,9.782941911454568,,01:28:27.64,5307.646953595974,Amzn,background
201,52.331972170412676,9.771579800664977,,52.30218970891912,9.645031402249051,,01:28:54.05,5334.053157345207,Amzn,background
202,52.43811117114759,9.720893084735078,,52.35533011057938,9.71968060394762,,01:29:20.45,5360.459361094441,W178,background
203,52.37660459251274,9.832790310068168,,52.4161390159313,9.664646793398731,,01:29:46.86,5386.865564843675,W178,background
204,52.37247882674563,9.740961370304358,,52.36549414338659,9.764823061712452,,01:30:13.27,5413.271768592908,Amzn,background
205,52.298497708964206,9.74721602678336,,52.30397043267521,9.714615059072655,,01:30:39.67,5439.677972342142,W178,background
206,52.41092529272103,9.773197580225187,,52.37353001014487,9.689542224766864,,01:31:06.08,5466.084176091376,Amzn,background
207,52.41095332008452,9.709815065239836,,52.401887282537984,9.67783308466287,,01:31:32.49,5492.490379840609,Amzn,background
208,52.35786637143177,9.695492025866635,,52.40153456109102,9.772811440163466,,01:31:58.89,5518.896583589843,M600,background
209,52.42654393555134,9.652454837127427,,52.3284785258399,9.691468113761598,,01:32:25.30,5545.302787339077,W178,background
210,52.355365715969114,9.75213955866678,,52.36119464465933,9.652485822440587,,01:32:51.70,5571.7089910883105,M600,background
211,52.42928508271672,9.701534149465687,,52.326223748469076,9.674872443227514,,01:33:18.11,5598.115194837545,M600,background
212,52.37914947508194,9.7398342588162,,52.41165076114072,9.768992866877852,,01:33:44.52,5624.521398586779,M600,background
213,52.350358193967466,9.84222836126256,,52.424167199802554,9.780637769881693,,01:34:10.92,5650.927602336012,M600,background
214,52.348306173099935,9.69571994089065,,52.31389649933203,9.736847272893073,,01:34:37.33,5677.333806085246,M600,background
215,52.30760836513727,9.78492569747467,,52.30931261650155,9.707469601818776,,01:35:03.74,5703.74000983448,M600,background
216,52.32158259052664,9.76599671771941,,52.41221401674722,9.7566233064125,,01:35:30.14,5730.146213583713,W178,background
217,52.31890603689651,9.662207124280885,,52.39529529129608,9.822713841465644,,01:35:56.55,5756.552417332947,Amzn,background
218,52.348032724852025,9.703701199262914,,52.314039479909724,9.69355845049019,,01:36:22.95,5782.958621082181,Amzn,background
219,52.41711226301094,9.670921154100132,,52.300539371999974,9.719711246428183,,01:36:49.36,5809.364824831414,M600,background
220,52.32083212704257,9.69820381856481,,52.3692925791084,9.713884814044526,,01:37:15.77,5835.771028580648,W178,background
221,52.31164311521762,9.78295225233175,,52.407094731785755,9.76046791681167,,01:37:42.17,5862.177232329882,Amzn,background
222,52.40672056435523,9.754298447043347,,52.42656169839237,9.667718352874049,,01:38:08.58,5888.583436079115,M600,background
223,52.34206030027003,9.690385854840708,,52.33396653671541,9.809791346953347,,01:38:34.98,5914.989639828349,M600,background
224,52.399479762212,9.657306480155368,,52.3264114254234,9.773339734035941,,01:39:01.39,5941.395843577583,M600,background
225,52.37679513983488,9.767728050898906,,52.39318610747756,9.832646825208327,,01:39:27.80,5967.802047326816,W178,background
226,52.3053721626698,9.797030058875205,,52.35725576003131,9.740277826201503,,01:39:54.20,5994.20825107605,W178,background
227,52.396740779984015,9.800442696684335,,52.38132764353524,9.652934412874371,,01:40:20.61,6020.614454825284,Amzn,background
228,52.31104584145764,9.739013684310509,,52.349836490981595,9.75055416630122,,01:40:47.02,6047.020658574517,M600,background
229,52.43133064327113,9.662735461256027,,52.402252179555624,9.651736209305275,,01:41:13.42,6073.426862323751,W178,background
230,52.318001701422276,9.757113422868999,,52.351356327022515,9.813713308022697,,01:41:39.83,6099.833066072984,M600,background
231,52.39068604800062,9.706765100327628,,52.30676494212181,9.812057143865905,,01:42:06.23,6126.239269822218,M600,background
232,52.37258356313228,9.791304715150194,,52.362917150786146,9.836716988189306,,01:42:32.64,6152.645473571452,W178,background
233,52.33221101873553,9.680683040527825,,52.3945776752199,9.788715875925085,,01:42:59.05,6179.0516773206855,W178,background
234,52.40426861758223,9.738368157769754,,52.340516493977546,9.836599117955409,,01:43:25.45,6205.4578810699195,Amzn,background
235,52.415486148614015,9.834934875965095,,52.345281580932955,9.78221335048496,,01:43:51.86,6231.8640848191535,M600,background
236,52.30475127695542,9.668919198043346,,52.362095422965254,9.751508945920277,,01:44:18.27,6258.270288568387,Amzn,background
237,52.38809670110983,9.802580488665535,,52.323293337298374,9.82613744663902,,01:44:44.67,6284.676492317621,M600,background
238,52.42033261694572,9.81090898680148,,52.40366468543138,9.829687644664604,,01:45:11.08,6311.082696066855,W178,background
